,id,name,position,lastName,age,gender,country,image,Source,worth,worthChange,realTimeWorth,realTimePosition
132,4765,iRIS FONTBONA,81.0,fONTBONa,75 years old,F,None,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,Metals & Mining  ==> mining,16.3 BUSD,0.0 millions USD,,70.0
133,3636,genNADY TIMCHenko,82.0,TIMCHEnko,65 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a80a596a7ea431690133b09/416x416.jpg?background=000000&cropX1=5&cropX2=2533&cropY1=460&cropY2=2990,"Energy  ==> oil, gas",16.0 BUSD,0.0 millions USD,,74.0
134,7514,abiGAIL Johnson,83.0,johNSon,56 years old,None,USA,https:http://specials-images.forbesimg.com/imageserve/57e570c54bbe6f24d1f891b6/416x416.jpg?background=000000&cropX1=63&cropX2=615&cropY1=68&cropY2=621,Finance and Investments  ==> money management,15.9 BUSD,0.0 millions USD,,72.0
135,3016,vladiMIR Potanin,84.0,potANIN,57 years old,M,Russia,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,Metals & Mining  ==> metals,15.9 BUSD,0.0 millions USD,,82.0
136,7028,lUKAS WALTON,85.0,WALTOn,1988,M,None,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,Fashion & Retail  ==> Walmart,15.9 BUSD,0.0 millions USD,,101.0
137,7235,charLENE DE CARVAlho-heineken,86.0,de carVALHO-HEINEKEn,63 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a7fd414a7ea4316901331b7/416x416.jpg?background=000000&cropX1=0&cropX2=3280&cropY1=887&cropY2=4168,Food and Beverage  ==> Heineken,15.8 BUSD,0.0 millions USD,,81.0
138,8391,zHANG ZHIDong,87.0,ZHANG,46 years old,M,China,https://specials-images.forbesimg.com/imageserve/8c2c90c2667221740e4fe57cde754bf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,Technology  ==> internet media,15.6 BUSD,0.0 millions USD,,85.0
139,2720,pETR KELLNER,88.0,KELLNER,54 years old,M,None,https://specials-images.forbesimg.com/imageserve/4023ab5df9aad04f544e7dfde9031598/416x416.jpg?background=000000&cropX1=32&cropX2=723&cropY1=3&cropY2=694,Finance and Investments  ==> banking,15.5 BUSD,0.0 millions USD,,100.0
140,1868,andreY MELNICHENKo,89.0,mELNICHEnko,46 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a809da44bbe6f2652f53def/416x416.jpg?background=000000&cropX1=651&cropX2=3302&cropY1=6&cropY2=2656,"Energy  ==> coal, fertilizers",15.5 BUSD,0.303 millions USD,,105.0
141,8056,david & sIMOn reuben,90.0,reUBEn,,M,None,https://specials-images.forbesimg.com/imageserve/58ee56d9a7ea437ada262e00/416x416.jpg?background=000000&cropX1=253&cropX2=1732&cropY1=64&cropY2=1543,"Real Estate  ==> investments, real estate",15.5 BUSD,0.0 millions USD,,88.0
142,5822,KLAUS-MICHAEL KUEhne,91.0,kuEHNe,81 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7e288b31358e4955ad1159/416x416.jpg?background=000000&cropX1=2640&cropX2=4000&cropY1=400&cropY2=1760,Logistics  ==> shipping,15.3 BUSD,0.0 millions USD,,99.0
143,5210,LI SHUFU,92.0,LI,55 years old,Male,China,https://specials-images.forbesimg.com/imageserve/5a7ccad231358e4955acf931/416x416.jpg?background=000000&cropX1=488&cropX2=1703&cropY1=161&cropY2=1377,Automotive  ==> automobiles,15.3 BUSD,0.0 millions USD,,83.0
144,1433,mikHAIL FRIdman,93.0,frIDMAN,54 years old,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80ac47a7ea431690133b64/416x416.jpg?background=000000&cropX1=534&cropX2=3793&cropY1=7&cropY2=3263,"Energy  ==> oil, banking, telecom",15.1 BUSD,0.001 millions USD,,106.0
145,5920,rupeRT MURDOCh,94.0,murDOCh,87 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a8d934d4bbe6f2652f61c74/416x416.jpg?background=000000&cropX1=0&cropX2=1559&cropY1=81&cropY2=1639,"Media & Entertainment  ==> newspapers, TV network",15.0 BUSD,0.0 millions USD,,55.0
146,1705,dhanin CHEARAVANONT,95.0,chEARAVAnont,79 years old,M,Thailand,https://specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850,Diversified  ==> diversified,14.9 BUSD,-0.001 millions USD,,95.0
147,2042,ROBERT KUok,96.0,KUOK,94 years old,M,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,"Diversified  ==> palm oil, shipping, property",14.8 BUSD,0.0 millions USD,,84.0
148,1176,emmaNUEL BESNIer,97.0,bESNIER,47 years old,None,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Food and Beverage  ==> cheese,14.7 BUSD,0.001 millions USD,,90.0
149,4816,shIV NAdar,98.0,naDAr,72 years old,M,India,https://specials-images.forbesimg.com/imageserve/37d84982997cb979720fb6f28fa88067/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855,Technology  ==> software services,14.6 BUSD,0.0 millions USD,,108.0
150,1988,viktoR VEKSELBERG,99.0,vekSELBERg,61 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a80c89231358e4955ad2ca8/416x416.jpg?background=000000&cropX1=752&cropX2=3164&cropY1=5&cropY2=2416,"Energy  ==> metals, energy",14.4 BUSD,0.047 millions USD,,107.0
151,9806,ALIKO DANGOTe,100.0,DANGOTE,61 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fd828a7ea43169013322e/416x416.jpg?background=000000&cropX1=240&cropX2=2897&cropY1=11&cropY2=2667,"Manufacturing  ==> cement, sugar, flour",14.1 BUSD,0.001 millions USD,,117.0
152,9858,haroLD HAMm,101.0,hAMM,72 years old,M,None,https://specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589,Energy  ==> oil & gas,14.1 BUSD,0.0 millions USD,,56.0
153,3274,STEVE Cohen,102.0,coHEn,62 years old,M,United States,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667,Finance and Investments  ==> hedge funds,14.0 BUSD,0.0 millions USD,,137.0
154,5970,dustin mOSKOVITZ,103.0,mosKOVITz,1985,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246,Technology  ==> Facebook,14.0 BUSD,0.0 millions USD,,77.0
155,8268,marcEL HERRMANN TELLES,104.0,teLLES,68 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667,Food and Beverage  ==> beer,14.0 BUSD,-546.845 millions USD,,109.0
156,4677,reinholD WUerth,105.0,wueRTh,83 years old,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362,Manufacturing  ==> fasteners,13.6 BUSD,0.0 millions USD,,118.0
157,7971,charleS ERGEN,106.0,ERGEN,65 years old,M,None,https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832,Media & Entertainment  ==> satellite TV,13.4 BUSD,-0.013000000000000001 millions USD,,141.0
158,3219,eric SCHMidt,107.0,schMIDT,63 years old,M,USA,https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588,Technology  ==> Google,13.4 BUSD,-0.001 millions USD,,92.0
159,4293,PHILIP ANSCHUtz,108.0,anscHUtz,78 years old,M,None,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746,Finance and Investments  ==> investments,13.0 BUSD,0.0 millions USD,,104.0
160,5686,jim KENNEDy,109.0,keNNEDy,70 years old,None,USA,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,Media & Entertainment  ==> media,13.0 BUSD,0.0 millions USD,,157.0
161,2939,BLAIR PARRY-OKEDEN,110.0,parry-OKEden,68 years old,F,United States,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,Media & Entertainment  ==> media,13.0 BUSD,0.0 millions USD,,156.0
162,2833,alain weRTHEIMER,111.0,wertHEImer,69 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434,Fashion & Retail  ==> Chanel,13.0 BUSD,0.0 millions USD,,96.0
163,1709,gerard WERTHEimer,112.0,weRTHEIMEr,67 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861,Fashion & Retail  ==> Chanel,13.0 BUSD,0.0 millions USD,,97.0
164,1437,leonARD LAUDER,113.0,lAUDER,81 years old,None,USA,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713,Fashion & Retail  ==> Estee Lauder,12.9 BUSD,0.0 millions USD,,94.0
165,4668,heinz herMANn thiele,114.0,THIELE,77 years old,M,Germany,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874,Construction & Engineering  ==> brakes,12.9 BUSD,0.0 millions USD,,132.0
166,1266,DILIP SHANGHvi,115.0,SHANGHVI,62 years old,None,India,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667,Healthcare  ==> pharmaceuticals,12.8 BUSD,0.0 millions USD,,121.0
167,9108,haSSO PLATTNER,116.0,platTNER,74 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680,Technology  ==> software,12.7 BUSD,0.0 millions USD,,103.0
168,7589,sTEPHEN SCHWARZMAN,117.0,schwARZMAn,71 years old,M,United States,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417,Finance and Investments  ==> investments,12.6 BUSD,0.0 millions USD,,111.0
169,6684,LEI JUN,118.0,LEI,48 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248,Technology  ==> smartphones,12.5 BUSD,-0.001 millions USD,,115.0
170,9695,hans RAUSINg,119.0,raUSING,92 years old,Male,Sweden,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,Manufacturing  ==> packaging,12.5 BUSD,0.0 millions USD,,114.0
171,7766,alisheR Usmanov,120.0,uSMANOV,64 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692,"Metals & Mining  ==> steel, telecom, investments",12.5 BUSD,0.0 millions USD,,112.0
172,7091,dONALD NEwhouse,121.0,newhOUSE,88 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464,Media & Entertainment  ==> media,12.3 BUSD,0.001 millions USD,,122.0
173,1237,petER WOo,122.0,WOO,71 years old,M,None,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685,Real Estate  ==> real estate,12.2 BUSD,-0.001 millions USD,,116.0
174,7172,luIS CARLOS SARMIento,123.0,SARMIENTO,85 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584,Finance and Investments  ==> banking,12.1 BUSD,-0.001 millions USD,,124.0
175,1309,robIN li,124.0,LI,49 years old,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442,Technology  ==> internet search,12.0 BUSD,0.0 millions USD,,93.0
176,4039,carlos ALBERTO Sicupira,125.0,sICUPIra,70 years old,M,Brazil,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537,Food and Beverage  ==> beer,12.0 BUSD,-546.845 millions USD,,134.0
177,3739,SEO JUNG-JIN,126.0,SEO,60 years old,M,South Korea,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654,Healthcare  ==> biotech,11.9 BUSD,0.0 millions USD,,123.0
178,5455,KUMAR BIRla,127.0,bIRLa,51 years old,M,None,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024,Diversified  ==> commodities,11.8 BUSD,0.0 millions USD,,145.0
179,7096,ALEXANDER otto,128.0,otTO,50 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950,Real Estate  ==> real estate,11.8 BUSD,0.0 millions USD,,129.0
180,5521,steFANO PESSINa,129.0,pESSINA,77 years old,M,Italy,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,Fashion & Retail  ==> drugstores,11.8 BUSD,-4.27 millions USD,,126.0
181,5093,udo & haraLD tschira,130.0,tsCHIRa,,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,Technology  ==> software,11.7 BUSD,0.0 millions USD,,110.0
182,3879,WANG WENyin,131.0,wANG,50 years old,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023,"Metals & Mining  ==> mining, copper products",11.7 BUSD,0.0 millions USD,,147.0
183,7108,anDREW Beal,132.0,bEAL,65 years old,M,United States,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652,"Finance and Investments  ==> banks, real estate",11.6 BUSD,0.0 millions USD,,119.0
184,4790,lee MAN tat,133.0,lEE,88 years old,None,None,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533,"Food and Beverage  ==> Oyster sauce, real estate",11.6 BUSD,0.0 millions USD,,127.0
185,7828,"john meNARD, jr.",134.0,meNARd,78 years old,M,United States,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394,Fashion & Retail  ==> home improvement stores,11.5 BUSD,0.0 millions USD,,130.0
186,2282,xu sHIHUI,135.0,xU,60 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484,"Food and Beverage  ==> snacks, beverages",11.3 BUSD,0.0 millions USD,,158.0
187,9888,ZHOU HONgyi,136.0,zHOU,47 years old,M,China,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743,Technology  ==> security software,11.3 BUSD,0.0 millions USD,,271.0
188,5741,gONG HONGjia,137.0,GONG,53 years old,None,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167,Finance and Investments  ==> video surveillance,11.2 BUSD,0.0 millions USD,,139.0
189,4361,micHAEL OTto,138.0,otTO,75 years old,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792,"Fashion & Retail  ==> retail, real estate",11.0 BUSD,0.0 millions USD,,142.0
190,1928,dAVID TEpper,139.0,TEPPEr,60 years old,None,None,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624,Finance and Investments  ==> hedge funds,11.0 BUSD,0.0 millions USD,,136.0
191,1567,rOMAN ABRAMOVICH,140.0,aBRAMOVich,51 years old,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484,"Diversified  ==> steel, investments",10.8 BUSD,0.013000000000000001 millions USD,,125.0
192,4463,liu qiANGDONG,141.0,LIU,43 years old,M,China,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458,Technology  ==> e-commerce,10.8 BUSD,0.0 millions USD,,144.0
193,5059,robert & PHILIp ng,142.0,nG,,M,None,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593,Real Estate  ==> real estate,10.8 BUSD,0.0 millions USD,,143.0
194,7864,alberto baillERES gonzalez,143.0,baillereS GONZALez,86 years old,Male,None,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480,Metals & Mining  ==> mining,10.7 BUSD,-67.973 millions USD,,165.0
195,6088,udAY KOTAK,144.0,kOTAK,59 years old,Male,None,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879,Finance and Investments  ==> banking,10.7 BUSD,0.0 millions USD,,113.0
196,2335,pierRE OMIDYar,145.0,oMIDYAR,51 years old,M,None,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263,Technology  ==> eBay,10.5 BUSD,0.0 millions USD,,135.0
197,8807,wALTER P.J. DROEGe,146.0,dROEGe,65 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659,Service  ==> consulting,10.3 BUSD,0.0 millions USD,,154.0
198,2611,dietMAR HOPP,147.0,hOPP,78 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772,Technology  ==> software,10.2 BUSD,0.0 millions USD,,133.0
199,8695,GRAEME HArt,148.0,haRT,63 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336,Finance and Investments  ==> investments,10.1 BUSD,0.0 millions USD,,155.0
200,8032,EDUARDO SAVerin,149.0,savERIn,1983,M,None,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534,Technology  ==> Facebook,10.1 BUSD,0.0 millions USD,,128.0
201,8529,yan ZHI,150.0,YAN,45 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239,Real Estate  ==> real estate,10.1 BUSD,-0.001 millions USD,,166.0
202,5728,RADHAKISHAN DAMANI,151.0,damANI,63 years old,M,India,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887,"Finance and Investments  ==> investments, retail",10.0 BUSD,0.0 millions USD,,120.0
203,9564,gERMAN Khan,152.0,KHAN,56 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785,"Energy  ==> oil, banking, telecom",9.8 BUSD,0.001 millions USD,,174.0
204,6941,ronalD PERELMAn,153.0,PERELMAn,75 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,Finance and Investments  ==> leveraged buyouts,9.8 BUSD,0.001 millions USD,,151.0
205,5106,gAUTAM ADANI,154.0,adANi,56 years old,M,India,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,"Diversified  ==> commodities, ports",9.7 BUSD,0.0 millions USD,,210.0
206,7211,mICKY ARISOn,155.0,aRISOn,68 years old,M,United States,https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062,Service  ==> Carnival Cruises,9.7 BUSD,0.0 millions USD,,161.0
207,2765,pan ZHENGMin,156.0,pAN,48 years old,M,China,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908,Technology  ==> electronics,9.7 BUSD,0.0 millions USD,,197.0
208,7578,JOSEPH TSAI,157.0,tSAI,54 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667,Technology  ==> e-commerce,9.7 BUSD,0.001 millions USD,,138.0
